text,intent
Your hotel reservation at SAVE20 is confirmed.,not_ask_info
Who can help me with flight changes?,ask_info
A confirmation email has been sent to you.,not_ask_info
When should I arrive at the airport for flight Mumbai?,ask_info
Who can help me with flight changes?,ask_info
When can I download the event materials?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
Your hotel reservation at The Spice House is confirmed.,not_ask_info
Dinner is included in your package.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
Your concert tickets for 2025-09-20 are booked.,not_ask_info
Who manages bookings at hotel 2025-09-20?,ask_info
Where is hotel SG-452 located?,ask_info
When will match tickets be available?,ask_info
A confirmation email has been sent to you.,not_ask_info
Your flight Sports Match is confirmed for IN-786.,not_ask_info
Your flight 6 PM is confirmed for John.,not_ask_info
Where is hotel Alice located?,ask_info
A confirmation email has been sent to you.,not_ask_info
Dinner is included in your package.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
When does the train depart from 3 PM?,ask_info
What are the seating arrangements at stadium Art Exhibition?,ask_info
What meal options are included in my package?,ask_info
What meal options are included in my package?,ask_info
Your concert tickets for Lakeview Resort are booked.,not_ask_info
Your hotel reservation at The Spice House is confirmed.,not_ask_info
Dinner is included in your package.,not_ask_info
Your flight 2025-10-05 is confirmed for Sunrise Hotel.,not_ask_info
When does the webinar start?,ask_info
Your concert tickets for Sunrise Hotel are booked.,not_ask_info
Where is hotel 6 PM located?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
Your concert tickets for Bangalore are booked.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
What is the baggage allowance for flight John?,ask_info
Who is the keynote speaker at the webinar?,ask_info
Your hotel reservation at Ravi is confirmed.,not_ask_info
What platform will the session be streamed on?,ask_info
When does the webinar start?,ask_info
Where is the venue for the seminar?,ask_info
Who can help me apply the coupon?,ask_info
Your hotel reservation at 3 PM is confirmed.,not_ask_info
Who is the keynote speaker at the webinar?,ask_info
What is the topic of the webinar John?,ask_info
When does the webinar start?,ask_info
Where can I access the online event?,ask_info
Where is the parking near stadium 2025-10-05?,ask_info
Where do I enter the promo code when booking?,ask_info
Where do I enter the promo code when booking?,ask_info
Who is the keynote speaker at the webinar?,ask_info
The coupon Sunrise Hotel offers a 20% discount on selected items.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
What platform will the session be streamed on?,ask_info
Your hotel reservation at Ravi is confirmed.,not_ask_info
Where should I park my vehicle near the restaurant Hilltop Inn?,ask_info
Your hotel reservation at Eden Gardens is confirmed.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Your flight Wankhede Stadium is confirmed for Hilltop Inn.,not_ask_info
Dinner is included in your package.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Where is the parking near stadium 2025-11-15?,ask_info
Who will moderate the panel discussion?,ask_info
Your concert tickets for AI-301 are booked.,not_ask_info
Who do I contact for room service?,ask_info
Dinner is included in your package.,not_ask_info
When should I arrive at hotel Hilltop Inn?,ask_info
What documents do I need for train travel?,ask_info
The event will be live-streamed online.,not_ask_info
Your flight 3 PM is confirmed for 6 PM.,not_ask_info
Your hotel reservation at 2025-11-15 is confirmed.,not_ask_info
Your concert tickets for Eden Gardens are booked.,not_ask_info
The event will be live-streamed online.,not_ask_info
When does the webinar start?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
Who is in charge of platform announcements?,ask_info
Who is the keynote speaker at the webinar?,ask_info
Your concert tickets for Narendra Modi Stadium are booked.,not_ask_info
Where is platform 5 located at Food Festival station?,ask_info
Your hotel reservation at Lakeview Resort is confirmed.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
When can I download the event materials?,ask_info
Who do I contact for room service?,ask_info
Dinner is included in your package.,not_ask_info
Dinner is included in your package.,not_ask_info
When does the webinar start?,ask_info
What is the baggage allowance for flight 3 PM?,ask_info
Where can I collect my boarding pass for flight Pune?,ask_info
Your hotel reservation at 7:30 PM is confirmed.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
The coupon 10 AM offers a 20% discount on selected items.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
Your flight Music Concert is confirmed for AI-301.,not_ask_info
Your flight SAVE20 is confirmed for Pune.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
What are the seating arrangements at stadium 7:30 PM?,ask_info
Who do I contact for room service?,ask_info
What are the seating arrangements at stadium Royal Garden?,ask_info
Who can help me apply the coupon?,ask_info
Where can I collect my boarding pass for flight Narendra Modi Stadium?,ask_info
Where should I park my vehicle near the restaurant IN-786?,ask_info
When will the offer expire?,ask_info
When should I arrive at hotel Narendra Modi Stadium?,ask_info
Who manages bookings at hotel FESTIVE50?,ask_info
Who is the keynote speaker at the webinar?,ask_info
Your hotel reservation at Hilltop Inn is confirmed.,not_ask_info
Where can I collect my boarding pass for flight Delhi?,ask_info
The coupon Bangalore offers a 20% discount on selected items.,not_ask_info
What should I bring to the match?,ask_info
A confirmation email has been sent to you.,not_ask_info
What is the baggage allowance for flight FESTIVE50?,ask_info
Your hotel reservation at IN-786 is confirmed.,not_ask_info
When does the webinar start?,ask_info
The event will be live-streamed online.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
What is the topic of the webinar Sunrise Hotel?,ask_info
Who is playing in the match?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
When will the offer expire?,ask_info
When will match tickets be available?,ask_info
The coupon Delhi offers a 20% discount on selected items.,not_ask_info
When will the offer expire?,ask_info
Who will moderate the panel discussion?,ask_info
The event will be live-streamed online.,not_ask_info
What are the terms and conditions for coupon Meera?,ask_info
What is the topic of the webinar Meera?,ask_info
Your flight Ravi is confirmed for Music Concert.,not_ask_info
Your concert tickets for Ocean View Diner are booked.,not_ask_info
When should I arrive at hotel Ravi?,ask_info
The event will be live-streamed online.,not_ask_info
When can I download the event materials?,ask_info
Your hotel reservation at Delhi is confirmed.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
What discount does coupon Narendra Modi Stadium offer?,ask_info
Where can I access the online event?,ask_info
Where is the venue for the seminar?,ask_info
Where is hotel FESTIVE50 located?,ask_info
What is the topic of the webinar Mumbai?,ask_info
What meal options are included in my package?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Who can help me apply the coupon?,ask_info
Your flight Pune is confirmed for Meera.,not_ask_info
Your hotel reservation at Meera is confirmed.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Where should I park my vehicle near the restaurant Royal Garden?,ask_info
A confirmation email has been sent to you.,not_ask_info
Where is the parking near stadium The Spice House?,ask_info
What meal options are included in my package?,ask_info
Your concert tickets for Ocean View Diner are booked.,not_ask_info
Where is hotel Lakeview Resort located?,ask_info
Where can I collect tickets for SG-452?,ask_info
When should I arrive at the airport for flight John?,ask_info
When should I arrive at the airport for flight Hilltop Inn?,ask_info
When should I arrive at the airport for flight WELCOME10?,ask_info
The event will be live-streamed online.,not_ask_info
When does the event Ravi start?,ask_info
When should I arrive at the airport for flight Lakeview Resort?,ask_info
